[NanoDet][07-10 14:52:36]INFO: Setting up data...
[NanoDet][07-10 14:53:30]INFO: Creating model...
[NanoDet][07-10 14:53:32]INFO: Weight Averaging is enabled
[NanoDet][07-10 15:06:03]INFO: Train|Epoch1/80|Iter1050(1051/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.4038| loss_bbox:0.4960| loss_dfl:0.2202| aux_loss_qfl:0.3847| aux_loss_bbox:0.4598| aux_loss_dfl:0.2096| 
[NanoDet][07-10 15:06:39]INFO: Train|Epoch1/80|Iter1100(1101/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3455| loss_bbox:0.5455| loss_dfl:0.2330| aux_loss_qfl:0.3401| aux_loss_bbox:0.4812| aux_loss_dfl:0.2169| 
[NanoDet][07-10 15:07:12]INFO: Train|Epoch1/80|Iter1150(1151/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.4021| loss_bbox:0.4744| loss_dfl:0.2315| aux_loss_qfl:0.3786| aux_loss_bbox:0.4322| aux_loss_dfl:0.2138| 
[NanoDet][07-10 15:07:46]INFO: Train|Epoch1/80|Iter1200(1201/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3581| loss_bbox:0.4298| loss_dfl:0.2115| aux_loss_qfl:0.3539| aux_loss_bbox:0.4214| aux_loss_dfl:0.2042| 
[NanoDet][07-10 15:08:23]INFO: Train|Epoch2/80|Iter1250(30/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3805| loss_bbox:0.4944| loss_dfl:0.2297| aux_loss_qfl:0.3479| aux_loss_bbox:0.4458| aux_loss_dfl:0.2141| 
[NanoDet][07-10 15:08:57]INFO: Train|Epoch2/80|Iter1300(80/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3639| loss_bbox:0.5243| loss_dfl:0.2351| aux_loss_qfl:0.3409| aux_loss_bbox:0.4673| aux_loss_dfl:0.2229| 
[NanoDet][07-10 15:09:32]INFO: Train|Epoch2/80|Iter1350(130/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3899| loss_bbox:0.5129| loss_dfl:0.2291| aux_loss_qfl:0.3440| aux_loss_bbox:0.4897| aux_loss_dfl:0.2229| 
[NanoDet][07-10 15:10:07]INFO: Train|Epoch2/80|Iter1400(180/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3597| loss_bbox:0.4466| loss_dfl:0.2141| aux_loss_qfl:0.3548| aux_loss_bbox:0.4110| aux_loss_dfl:0.2038| 
[NanoDet][07-10 15:10:43]INFO: Train|Epoch2/80|Iter1450(230/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3451| loss_bbox:0.5040| loss_dfl:0.2247| aux_loss_qfl:0.3319| aux_loss_bbox:0.4608| aux_loss_dfl:0.2125| 
[NanoDet][07-10 15:11:17]INFO: Train|Epoch2/80|Iter1500(280/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3291| loss_bbox:0.4900| loss_dfl:0.2177| aux_loss_qfl:0.3208| aux_loss_bbox:0.4474| aux_loss_dfl:0.2073| 
[NanoDet][07-10 15:11:52]INFO: Train|Epoch2/80|Iter1550(330/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3809| loss_bbox:0.4663| loss_dfl:0.2167| aux_loss_qfl:0.3455| aux_loss_bbox:0.4273| aux_loss_dfl:0.2056| 
[NanoDet][07-10 15:12:27]INFO: Train|Epoch2/80|Iter1600(380/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3419| loss_bbox:0.4722| loss_dfl:0.2081| aux_loss_qfl:0.3485| aux_loss_bbox:0.4163| aux_loss_dfl:0.1959| 
[NanoDet][07-10 15:13:02]INFO: Train|Epoch2/80|Iter1650(430/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3824| loss_bbox:0.4601| loss_dfl:0.2166| aux_loss_qfl:0.3573| aux_loss_bbox:0.4211| aux_loss_dfl:0.2070| 
[NanoDet][07-10 15:13:35]INFO: Train|Epoch2/80|Iter1700(480/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3116| loss_bbox:0.4965| loss_dfl:0.2150| aux_loss_qfl:0.2954| aux_loss_bbox:0.4548| aux_loss_dfl:0.2025| 
[NanoDet][07-10 15:14:10]INFO: Train|Epoch2/80|Iter1750(530/1221)| mem:8.58G| lr:1.00e-03| loss_qfl:0.3432| loss_bbox:0.5031| loss_dfl:0.2183| aux_loss_qfl:0.3399| aux_loss_bbox:0.4439| aux_loss_dfl:0.2013| 
[NanoDet][07-10 15:14:45]INFO: Train|Epoch2/80|Iter1800(580/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3355| loss_bbox:0.4734| loss_dfl:0.2119| aux_loss_qfl:0.3169| aux_loss_bbox:0.4343| aux_loss_dfl:0.2002| 
[NanoDet][07-10 15:15:25]INFO: Train|Epoch2/80|Iter1850(630/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3395| loss_bbox:0.4654| loss_dfl:0.2081| aux_loss_qfl:0.3235| aux_loss_bbox:0.4196| aux_loss_dfl:0.1960| 
[NanoDet][07-10 15:16:00]INFO: Train|Epoch2/80|Iter1900(680/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3571| loss_bbox:0.4899| loss_dfl:0.2263| aux_loss_qfl:0.3380| aux_loss_bbox:0.4564| aux_loss_dfl:0.2127| 
[NanoDet][07-10 15:16:34]INFO: Train|Epoch2/80|Iter1950(730/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3691| loss_bbox:0.4936| loss_dfl:0.2240| aux_loss_qfl:0.3695| aux_loss_bbox:0.4591| aux_loss_dfl:0.2123| 
[NanoDet][07-10 15:17:13]INFO: Train|Epoch2/80|Iter2000(780/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3665| loss_bbox:0.4422| loss_dfl:0.2198| aux_loss_qfl:0.3595| aux_loss_bbox:0.4155| aux_loss_dfl:0.2134| 
[NanoDet][07-10 15:17:49]INFO: Train|Epoch2/80|Iter2050(830/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3419| loss_bbox:0.5142| loss_dfl:0.2153| aux_loss_qfl:0.3228| aux_loss_bbox:0.4678| aux_loss_dfl:0.2043| 
[NanoDet][07-10 15:18:23]INFO: Train|Epoch2/80|Iter2100(880/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3509| loss_bbox:0.4573| loss_dfl:0.2168| aux_loss_qfl:0.3349| aux_loss_bbox:0.4074| aux_loss_dfl:0.2074| 
[NanoDet][07-10 15:18:58]INFO: Train|Epoch2/80|Iter2150(930/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3161| loss_bbox:0.4614| loss_dfl:0.2098| aux_loss_qfl:0.3273| aux_loss_bbox:0.4187| aux_loss_dfl:0.1975| 
[NanoDet][07-10 15:19:33]INFO: Train|Epoch2/80|Iter2200(980/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3602| loss_bbox:0.4783| loss_dfl:0.2245| aux_loss_qfl:0.3479| aux_loss_bbox:0.4432| aux_loss_dfl:0.2165| 
[NanoDet][07-10 15:20:08]INFO: Train|Epoch2/80|Iter2250(1030/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3469| loss_bbox:0.4572| loss_dfl:0.2129| aux_loss_qfl:0.3382| aux_loss_bbox:0.4203| aux_loss_dfl:0.2025| 
[NanoDet][07-10 15:20:44]INFO: Train|Epoch2/80|Iter2300(1080/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3283| loss_bbox:0.4578| loss_dfl:0.2101| aux_loss_qfl:0.3130| aux_loss_bbox:0.4189| aux_loss_dfl:0.2013| 
[NanoDet][07-10 15:21:18]INFO: Train|Epoch2/80|Iter2350(1130/1221)| mem:8.59G| lr:1.00e-03| loss_qfl:0.3105| loss_bbox:0.5117| loss_dfl:0.2327| aux_loss_qfl:0.2936| aux_loss_bbox:0.4739| aux_loss_dfl:0.2225| 
